ASIN,Brand,Price,URL,Title
B07RZRQNJG,Nintendo Switch,87.98,https://www.amazon.sg/Omega-Labyrinth-Life-Japan-Import/dp/B07RZRQNJG/ref=sr_1_1?dib=eyJ2IjoiMSJ9.u6noqAjn_FdCkfygZUkFAFsTgtqOwoq4hLT421NQWzxj75cjThMttxS18GbL3qRqUFJh51577138p96rTRvtXOGKb4in_inxxZq12QZXBTTKLwOtBj2y6ehm9gCp02_Lj7QG-75BFENjTnHa4fJxdu4t2GP1lqnMGn8Qeg39YOORZgvWOTsa-AV0BkWTkmrrRq2BmGn0Ip6d8bkOy0v_JS4qp51jx6JMs8BZAZWZeXs.PUwWALdO8MU-qq3me2Tp09kM0jF3lIfnrfFCbtvXjy0&dib_tag=se&m=AK2L20GDSXQHJ&marketplaceID=A19VAU5U5O7RUS&qid=1769815602&refinements=p_36%3A8000-9000&s=merchant-items&sr=1-1#customerReviews,Omega Labyrinth Life [Japan Import]
B07DWHQG4W,Electronic Game,90.0,https://www.amazon.sg/SNK-NEOGEO-Controller-Japan-Black/dp/B07DWHQG4W/ref=sr_1_2?dib=eyJ2IjoiMSJ9.u6noqAjn_FdCkfygZUkFAFsTgtqOwoq4hLT421NQWzxj75cjThMttxS18GbL3qRqUFJh51577138p96rTRvtXOGKb4in_inxxZq12QZXBTTKLwOtBj2y6ehm9gCp02_Lj7QG-75BFENjTnHa4fJxdu4t2GP1lqnMGn8Qeg39YOORZgvWOTsa-AV0BkWTkmrrRq2BmGn0Ip6d8bkOy0v_JS4qp51jx6JMs8BZAZWZeXs.PUwWALdO8MU-qq3me2Tp09kM0jF3lIfnrfFCbtvXjy0&dib_tag=se&m=AK2L20GDSXQHJ&marketplaceID=A19VAU5U5O7RUS&qid=1769815602&refinements=p_36%3A8000-9000&s=merchant-items&sr=1-2#customerReviews,SNK NEOGEO MINI PAD Controller Game Japan Black ver.
B07DWHQG4W,,,,
B07MJQPMZG,Nintendo Switch,82.59,https://www.amazon.sg/Final-Fantasy-X-2-HD-Remaster/dp/B07MJQPMZG/ref=sr_1_3?dib=eyJ2IjoiMSJ9.u6noqAjn_FdCkfygZUkFAFsTgtqOwoq4hLT421NQWzxj75cjThMttxS18GbL3qRqUFJh51577138p96rTRvtXOGKb4in_inxxZq12QZXBTTKLwOtBj2y6ehm9gCp02_Lj7QG-75BFENjTnHa4fJxdu4t2GP1lqnMGn8Qeg39YOORZgvWOTsa-AV0BkWTkmrrRq2BmGn0Ip6d8bkOy0v_JS4qp51jx6JMs8BZAZWZeXs.PUwWALdO8MU-qq3me2Tp09kM0jF3lIfnrfFCbtvXjy0&dib_tag=se&m=AK2L20GDSXQHJ&marketplaceID=A19VAU5U5O7RUS&qid=1769815602&refinements=p_36%3A8000-9000&s=merchant-items&sr=1-3#customerReviews,Final Fantasy X / X-2 HD Remaster - Switch
B09Q8Y2BFR,,80.25,https://www.amazon.sg/%E3%83%8A%E3%83%84%E3%83%A1%E3%82%A2%E3%82%BF%E3%83%AA-HAC-P-A43XC-%E5%A5%87%E3%80%85%E6%80%AA%E7%95%8C-%E9%BB%92%E3%83%9E%E3%83%B3%E3%83%88%E3%81%AE%E8%AC%8E-Switch/dp/B09Q8Y2BFR/ref=sr_1_4?dib=eyJ2IjoiMSJ9.u6noqAjn_FdCkfygZUkFAFsTgtqOwoq4hLT421NQWzxj75cjThMttxS18GbL3qRqUFJh51577138p96rTRvtXOGKb4in_inxxZq12QZXBTTKLwOtBj2y6ehm9gCp02_Lj7QG-75BFENjTnHa4fJxdu4t2GP1lqnMGn8Qeg39YOORZgvWOTsa-AV0BkWTkmrrRq2BmGn0Ip6d8bkOy0v_JS4qp51jx6JMs8BZAZWZeXs.PUwWALdO8MU-qq3me2Tp09kM0jF3lIfnrfFCbtvXjy0&dib_tag=se&m=AK2L20GDSXQHJ&marketplaceID=A19VAU5U5O7RUS&qid=1769815602&refinements=p_36%3A8000-9000&s=merchant-items&sr=1-4,奇々怪界 黒マントの謎 - Switch
B07Q2ZSKFQ,Nintendo Switch,88.72,https://www.amazon.sg/Battle-inclusion-benefits-Historia-download/dp/B07Q2ZSKFQ/ref=sr_1_5?dib=eyJ2IjoiMSJ9.u6noqAjn_FdCkfygZUkFAFsTgtqOwoq4hLT421NQWzxj75cjThMttxS18GbL3qRqUFJh51577138p96rTRvtXOGKb4in_inxxZq12QZXBTTKLwOtBj2y6ehm9gCp02_Lj7QG-75BFENjTnHa4fJxdu4t2GP1lqnMGn8Qeg39YOORZgvWOTsa-AV0BkWTkmrrRq2BmGn0Ip6d8bkOy0v_JS4qp51jx6JMs8BZAZWZeXs.PUwWALdO8MU-qq3me2Tp09kM0jF3lIfnrfFCbtvXjy0&dib_tag=se&m=AK2L20GDSXQHJ&marketplaceID=A19VAU5U5O7RUS&qid=1769815602&refinements=p_36%3A8000-9000&s=merchant-items&sr=1-5#customerReviews,March of giants 2 -Final Battle- (first inclusion benefits (Historia queen costume download serial) bundled) - Switch
B07V23FX47,Nintendo Switch,85.15,https://www.amazon.sg/Fruit-Labyrinth-Grisaia-Package-Multi-Language/dp/B07V23FX47/ref=sr_1_6?dib=eyJ2IjoiMSJ9.u6noqAjn_FdCkfygZUkFAFsTgtqOwoq4hLT421NQWzxj75cjThMttxS18GbL3qRqUFJh51577138p96rTRvtXOGKb4in_inxxZq12QZXBTTKLwOtBj2y6ehm9gCp02_Lj7QG-75BFENjTnHa4fJxdu4t2GP1lqnMGn8Qeg39YOORZgvWOTsa-AV0BkWTkmrrRq2BmGn0Ip6d8bkOy0v_JS4qp51jx6JMs8BZAZWZeXs.PUwWALdO8MU-qq3me2Tp09kM0jF3lIfnrfFCbtvXjy0&dib_tag=se&m=AK2L20GDSXQHJ&marketplaceID=A19VAU5U5O7RUS&qid=1769815602&refinements=p_36%3A8000-9000&s=merchant-items&sr=1-6#customerReviews,"The Fruit, Labyrinth, and Eden of Grisaia Full Package (Multi-Language) [Japan Import]"
B01N5R9QT6,Nintendo Switch,83.74,https://www.amazon.sg/SQUARE-ENIX-HAC-P-BABJA-AM-SETSUNA/dp/B01N5R9QT6/ref=sr_1_7?dib=eyJ2IjoiMSJ9.u6noqAjn_FdCkfygZUkFAFsTgtqOwoq4hLT421NQWzxj75cjThMttxS18GbL3qRqUFJh51577138p96rTRvtXOGKb4in_inxxZq12QZXBTTKLwOtBj2y6ehm9gCp02_Lj7QG-75BFENjTnHa4fJxdu4t2GP1lqnMGn8Qeg39YOORZgvWOTsa-AV0BkWTkmrrRq2BmGn0Ip6d8bkOy0v_JS4qp51jx6JMs8BZAZWZeXs.PUwWALdO8MU-qq3me2Tp09kM0jF3lIfnrfFCbtvXjy0&dib_tag=se&m=AK2L20GDSXQHJ&marketplaceID=A19VAU5U5O7RUS&qid=1769815602&refinements=p_36%3A8000-9000&s=merchant-items&sr=1-7#customerReviews,SQUARE ENIX HAC-P-BABJA I AM SETSUNA
B0BV28L882,,83.05,https://www.amazon.sg/Ichibansho-Ichiban-Academia-Katsuki-Spirits/dp/B0BV28L882/ref=sr_1_8?dib=eyJ2IjoiMSJ9.u6noqAjn_FdCkfygZUkFAFsTgtqOwoq4hLT421NQWzxj75cjThMttxS18GbL3qRqUFJh51577138p96rTRvtXOGKb4in_inxxZq12QZXBTTKLwOtBj2y6ehm9gCp02_Lj7QG-75BFENjTnHa4fJxdu4t2GP1lqnMGn8Qeg39YOORZgvWOTsa-AV0BkWTkmrrRq2BmGn0Ip6d8bkOy0v_JS4qp51jx6JMs8BZAZWZeXs.PUwWALdO8MU-qq3me2Tp09kM0jF3lIfnrfFCbtvXjy0&dib_tag=se&m=AK2L20GDSXQHJ&marketplaceID=A19VAU5U5O7RUS&qid=1769815602&refinements=p_36%3A8000-9000&s=merchant-items&sr=1-8,"Ichiban - My Hero Academia - Katsuki Bakugo (Mate), Bandai Spirits Figure (MHA)"
B0BPSS3ZKF,CD-ROM,83.59,https://www.amazon.sg/Capcom-HAC-P-A8H2A-%E3%83%AD%E3%83%83%E3%82%AF%E3%83%9E%E3%83%B3%E3%82%A8%E3%82%B0%E3%82%BC-%E3%82%A2%E3%83%89%E3%83%90%E3%83%B3%E3%82%B9%E3%83%89%E3%82%B3%E3%83%AC%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3-Switch/dp/B0BPSS3ZKF/ref=sr_1_9?dib=eyJ2IjoiMSJ9.u6noqAjn_FdCkfygZUkFAFsTgtqOwoq4hLT421NQWzxj75cjThMttxS18GbL3qRqUFJh51577138p96rTRvtXOGKb4in_inxxZq12QZXBTTKLwOtBj2y6ehm9gCp02_Lj7QG-75BFENjTnHa4fJxdu4t2GP1lqnMGn8Qeg39YOORZgvWOTsa-AV0BkWTkmrrRq2BmGn0Ip6d8bkOy0v_JS4qp51jx6JMs8BZAZWZeXs.PUwWALdO8MU-qq3me2Tp09kM0jF3lIfnrfFCbtvXjy0&dib_tag=se&m=AK2L20GDSXQHJ&marketplaceID=A19VAU5U5O7RUS&qid=1769815602&refinements=p_36%3A8000-9000&s=merchant-items&sr=1-9#customerReviews,ロックマンエグゼ アドバンスドコレクション -Switch
