first_recorded,last_extracted,seller_id,shop_name,review_1m,review_3m,review_12m,review_lifetime,shop_url,hidden,remarks
2025/6/10 18:49,2025/6/10 18:49,A3VNPRT18JQICQ,Retro Games Europe,,,,,https://www.amazon.com.au/sp?seller=A3VNPRT18JQICQ,,
2025/6/10 18:49,2025/6/10 18:49,AARXOUV4E6VRP,City of Games Australia,,,,,https://www.amazon.com.au/sp?seller=AARXOUV4E6VRP,FALSE,Auセラー
2025/6/10 18:49,2025/6/10 18:49,A3H2NLFSJDFAD1,SNAPPYONE,,,,,https://www.amazon.com.au/sp?seller=A3H2NLFSJDFAD1,,
2025/6/10 18:49,2025/6/10 18:49,AX156VUUHWXVG,Fun-Hobby JP,,,,,https://www.amazon.com.au/sp?seller=AX156VUUHWXVG,,
2025/6/10 18:49,2025/6/10 18:49,A14RXQWTK393I2,New'ss Store,,,,,https://www.amazon.com.au/sp?seller=A14RXQWTK393I2,TRUE,Auセラー
2025/6/10 18:49,2025/6/10 18:49,A3HLKZZESPTDCO,Ookinimaido Japan,,,,,https://www.amazon.com.au/sp?seller=A3HLKZZESPTDCO,FALSE,FBAセラー
2025/6/10 18:49,2025/6/10 18:49,A2EXAQVPJP3L6R,W cosmetics,,,,,https://www.amazon.com.au/sp?seller=A2EXAQVPJP3L6R,,
2025/6/10 18:49,2025/6/10 18:49,A2N9A8Y7M7NGEJ,COSPAL JAPAN STORE,,,,,https://www.amazon.com.au/sp?seller=A2N9A8Y7M7NGEJ,TRUE,FBA
2025/6/10 18:49,2025/6/10 18:49,ATA21M5N10040,Akiba shop - direct shipping from Japan -,,,,,https://www.amazon.com.au/sp?seller=ATA21M5N10040,FALSE,C Bookﾒｲﾝ
2025/6/10 18:49,2025/6/10 18:49,A3V0RF09JIW723,Trust Panda Australia,,,,,https://www.amazon.com.au/sp?seller=A3V0RF09JIW723,,
2025/6/10 18:49,2025/6/10 18:49,A2RTPTNPUUTVMQ,Chaotic Factory AU based,,,,,https://www.amazon.com.au/sp?seller=A2RTPTNPUUTVMQ,,
2025/6/10 18:49,2025/6/10 18:49,A1IX85TFM64UFU,Trick Room Collectables,,,,,https://www.amazon.com.au/sp?seller=A1IX85TFM64UFU,,
